names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group
LINC02588,0.0,0.0,1.0,1.0,0.0
AL079343.1,0.0,0.0,1.0,1.0,0.0
PLCH1-AS2,0.0,0.0,1.0,1.0,0.0
PLCH1-AS1,0.0,0.0,1.0,1.0,0.0
AC104831.1,0.0,0.0,1.0,1.0,0.0
STRIT1,0.0,0.0,1.0,1.0,0.0
AC079943.2,0.0,0.0,1.0,1.0,0.0
MME-AS1,0.0,0.0,1.0,1.0,0.0
AL096870.6,0.0,0.0,1.0,1.0,0.0
AC117394.2,0.0,0.0,1.0,1.0,0.0
AC092924.2,0.0,0.0,1.0,1.0,0.0
AC073359.1,0.0,0.0,1.0,1.0,0.0
AC073359.2,0.0,0.0,1.0,1.0,0.0
AC092994.1,0.0,0.0,1.0,1.0,0.0
GPR149,0.0,0.0,1.0,1.0,0.0
AC068985.1,0.0,0.0,1.0,1.0,0.0
AC092944.3,0.0,0.0,1.0,1.0,0.0
AC104411.1,0.0,0.0,1.0,1.0,0.0
LINC00881,0.0,0.0,1.0,1.0,0.0
LINC02029,0.0,0.0,1.0,1.0,0.0
LINC00880,0.0,0.0,1.0,1.0,0.0
AC079943.1,0.0,0.0,1.0,1.0,0.0
LINC01487,0.0,0.0,1.0,1.0,0.0
AC010618.2,0.0,0.0,1.0,1.0,0.0
AC008761.1,0.0,0.0,1.0,1.0,0.0
LMLN2,0.0,0.0,1.0,1.0,0.0
PSMB11,0.0,0.0,1.0,1.0,0.0
BCL2L2-PABPN1,0.0,0.0,1.0,1.0,0.0
TRAJ38,0.0,0.0,1.0,1.0,0.0
TRAJ39,0.0,0.0,1.0,1.0,0.0
TRAJ40,0.0,0.0,1.0,1.0,0.0
TRAJ41,0.0,0.0,1.0,1.0,0.0
AC243965.1,0.0,0.0,1.0,1.0,0.0
TRAJ1,0.0,0.0,1.0,1.0,0.0
TRAJ2,0.0,0.0,1.0,1.0,0.0
TRAJ3,0.0,0.0,1.0,1.0,0.0
TRAJ4,0.0,0.0,1.0,1.0,0.0
IQCJ-SCHIP1-AS1,0.0,0.0,1.0,1.0,0.0
TRAJ6,0.0,0.0,1.0,1.0,0.0
TRAJ7,0.0,0.0,1.0,1.0,0.0
TRAJ8,0.0,0.0,1.0,1.0,0.0
TRAJ9,0.0,0.0,1.0,1.0,0.0
TRAJ10,0.0,0.0,1.0,1.0,0.0
TRAJ11,0.0,0.0,1.0,1.0,0.0
TRAJ12,0.0,0.0,1.0,1.0,0.0
LINC01100,0.0,0.0,1.0,1.0,0.0
OTOL1,0.0,0.0,1.0,1.0,0.0
AC112491.1,0.0,0.0,1.0,1.0,0.0
LINC02067,0.0,0.0,1.0,1.0,0.0
TRAJ5,0.0,0.0,1.0,1.0,0.0
TRAJ18,0.0,0.0,1.0,1.0,0.0
TRAJ19,0.0,0.0,1.0,1.0,0.0
TRAJ20,0.0,0.0,1.0,1.0,0.0
OR6J1,0.0,0.0,1.0,1.0,0.0
AC092943.2,0.0,0.0,1.0,1.0,0.0
IQCJ,0.0,0.0,1.0,1.0,0.0
ARL14,0.0,0.0,1.0,1.0,0.0
JPH4,0.0,0.0,1.0,1.0,0.0
THTPA,0.0,0.0,1.0,1.0,0.0
AL135999.2,0.0,0.0,1.0,1.0,0.0
AL132855.1,0.0,0.0,1.0,1.0,0.0
CMTM5,0.0,0.0,1.0,1.0,0.0
IL25,0.0,0.0,1.0,1.0,0.0
AL049829.2,0.0,0.0,1.0,1.0,0.0
AC084212.1,0.0,0.0,1.0,1.0,0.0
SLC66A1L,0.0,0.0,1.0,1.0,0.0
LINC01736,0.0,0.0,1.0,1.0,0.0
AL118511.4,0.0,0.0,1.0,1.0,0.0
AL122003.2,0.0,0.0,1.0,1.0,0.0
AL118511.2,0.0,0.0,1.0,1.0,0.0
AL360006.1,0.0,0.0,1.0,1.0,0.0
AC008737.1,0.0,0.0,1.0,1.0,0.0
AC008737.3,0.0,0.0,1.0,1.0,0.0
AC024075.1,0.0,0.0,1.0,1.0,0.0
LINC01744,0.0,0.0,1.0,1.0,0.0
LINC01745,0.0,0.0,1.0,1.0,0.0
AL353052.2,0.0,0.0,1.0,1.0,0.0
AL353052.1,0.0,0.0,1.0,1.0,0.0
DISC1-IT1,0.0,0.0,1.0,1.0,0.0
AL713868.1,0.0,0.0,1.0,1.0,0.0
AL663058.2,0.0,0.0,1.0,1.0,0.0
AL357972.1,0.0,0.0,1.0,1.0,0.0
AL118511.3,0.0,0.0,1.0,1.0,0.0
AL136171.2,0.0,0.0,1.0,1.0,0.0
AL118511.1,0.0,0.0,1.0,1.0,0.0
AC061708.1,0.0,0.0,1.0,1.0,0.0
AC026316.2,0.0,0.0,1.0,1.0,0.0
AC026316.5,0.0,0.0,1.0,1.0,0.0
ARHGEF7-AS1,0.0,0.0,1.0,1.0,0.0
ARHGEF7-IT1,0.0,0.0,1.0,1.0,0.0
AC055714.1,0.0,0.0,1.0,1.0,0.0
TMEM212-IT1,0.0,0.0,1.0,1.0,0.0
TMEM212,0.0,0.0,1.0,1.0,0.0
TMEM212-AS1,0.0,0.0,1.0,1.0,0.0
NLGN1-AS1,0.0,0.0,1.0,1.0,0.0
NLGN1,0.0,0.0,1.0,1.0,0.0
AC068759.1,0.0,0.0,1.0,1.0,0.0
SPATA16,0.0,0.0,1.0,1.0,0.0
LINC00396,0.0,0.0,1.0,1.0,0.0
OR4E2,0.0,0.0,1.0,1.0,0.0
GHSR,0.0,0.0,1.0,1.0,0.0
LINC00676,0.0,0.0,1.0,1.0,0.0
AL163541.1,0.0,0.0,1.0,1.0,0.0
LINC00399,0.0,0.0,1.0,1.0,0.0
COL4A2-AS1,0.0,0.0,1.0,1.0,0.0
COL4A2-AS2,0.0,0.0,1.0,1.0,0.0
AL390755.3,0.0,0.0,1.0,1.0,0.0
MYO16-AS1,0.0,0.0,1.0,1.0,0.0
MYO16-AS2,0.0,0.0,1.0,1.0,0.0
AL390755.1,0.0,0.0,1.0,1.0,0.0
AL355974.1,0.0,0.0,1.0,1.0,0.0
AL355810.1,0.0,0.0,1.0,1.0,0.0
AL162497.1,0.0,0.0,1.0,1.0,0.0
AL138689.2,0.0,0.0,1.0,1.0,0.0
LINC00460,0.0,0.0,1.0,1.0,0.0
AL355974.2,0.0,0.0,1.0,1.0,0.0
AL670729.2,0.0,0.0,1.0,1.0,0.0
AL353593.3,0.0,0.0,1.0,1.0,0.0
AL353593.2,0.0,0.0,1.0,1.0,0.0
LINC02815,0.0,0.0,1.0,1.0,0.0
AC123912.1,0.0,0.0,1.0,1.0,0.0
PRSS38,0.0,0.0,1.0,1.0,0.0
SNAP47-AS1,0.0,0.0,1.0,1.0,0.0
AL136379.1,0.0,0.0,1.0,1.0,0.0
AC008554.1,0.0,0.0,1.0,1.0,0.0
GRK1,0.0,0.0,1.0,1.0,0.0
ATP4B,0.0,0.0,1.0,1.0,0.0
LINC01043,0.0,0.0,1.0,1.0,0.0
LINC01070,0.0,0.0,1.0,1.0,0.0
AL356740.2,0.0,0.0,1.0,1.0,0.0
SLC2A2,0.0,0.0,1.0,1.0,0.0
LINC01067,0.0,0.0,1.0,1.0,0.0
LINC00370,0.0,0.0,1.0,1.0,0.0
LINC02337,0.0,0.0,1.0,1.0,0.0
AL359649.1,0.0,0.0,1.0,1.0,0.0
ATP11AUN,0.0,0.0,1.0,1.0,0.0
SPACA7,0.0,0.0,1.0,1.0,0.0
LINC01044,0.0,0.0,1.0,1.0,0.0
AL353704.2,0.0,0.0,1.0,1.0,0.0
LINC00368,0.0,0.0,1.0,1.0,0.0
LINC00404,0.0,0.0,1.0,1.0,0.0
AL356961.1,0.0,0.0,1.0,1.0,0.0
SOX1,0.0,0.0,1.0,1.0,0.0
SOX1-OT,0.0,0.0,1.0,1.0,0.0
LINC00354,0.0,0.0,1.0,1.0,0.0
AC092919.1,0.0,0.0,1.0,1.0,0.0
ATP11A-AS1,0.0,0.0,1.0,1.0,0.0
AL136526.1,0.0,0.0,1.0,1.0,0.0
LINC00555,0.0,0.0,1.0,1.0,0.0
FGF14-AS1,0.0,0.0,1.0,1.0,0.0
FGF14-IT1,0.0,0.0,1.0,1.0,0.0
AL160153.1,0.0,0.0,1.0,1.0,0.0
FAM155A-IT1,0.0,0.0,1.0,1.0,0.0
AL353697.1,0.0,0.0,1.0,1.0,0.0
LINC00554,0.0,0.0,1.0,1.0,0.0
AL355338.1,0.0,0.0,1.0,1.0,0.0
ZIC5,0.0,0.0,1.0,1.0,0.0
NALCN,0.0,0.0,1.0,1.0,0.0
LINC00411,0.0,0.0,1.0,1.0,0.0
NALCN-AS1,0.0,0.0,1.0,1.0,0.0
AL354741.1,0.0,0.0,1.0,1.0,0.0
AL139379.1,0.0,0.0,1.0,1.0,0.0
ITPKB-AS1,0.0,0.0,1.0,1.0,0.0
ITPKB-IT1,0.0,0.0,1.0,1.0,0.0
AL451054.4,0.0,0.0,1.0,1.0,0.0
LINC01224,0.0,0.0,1.0,1.0,0.0
AC010300.1,0.0,0.0,1.0,1.0,0.0
ZNF724,0.0,0.0,1.0,1.0,0.0
AC011477.3,0.0,0.0,1.0,1.0,0.0
AC011516.1,0.0,0.0,1.0,1.0,0.0
AC074135.1,0.0,0.0,1.0,1.0,0.0
AC074135.2,0.0,0.0,1.0,1.0,0.0
LINC01858,0.0,0.0,1.0,1.0,0.0
LINC01859,0.0,0.0,1.0,1.0,0.0
ZNF728,0.0,0.0,1.0,1.0,0.0
AC022145.1,0.0,0.0,1.0,1.0,0.0
ZNF723,0.0,0.0,1.0,1.0,0.0
AL162574.1,0.0,0.0,1.0,1.0,0.0
AL138701.2,0.0,0.0,1.0,1.0,0.0
LINC00343,0.0,0.0,1.0,1.0,0.0
AL359745.1,0.0,0.0,1.0,1.0,0.0
DAOA,0.0,0.0,1.0,1.0,0.0
DAOA-AS1,0.0,0.0,1.0,1.0,0.0
AL138954.1,0.0,0.0,1.0,1.0,0.0
AL136524.1,0.0,0.0,1.0,1.0,0.0
LINC01309,0.0,0.0,1.0,1.0,0.0
AL162717.1,0.0,0.0,1.0,1.0,0.0
SLC10A2,0.0,0.0,1.0,1.0,0.0
AL137246.2,0.0,0.0,1.0,1.0,0.0
AL137246.1,0.0,0.0,1.0,1.0,0.0
NAALADL2-AS3,0.0,0.0,1.0,1.0,0.0
LINC02015,0.0,0.0,1.0,1.0,0.0
AL359502.2,0.0,0.0,1.0,1.0,0.0
LINC00501,0.0,0.0,1.0,1.0,0.0
TBL1XR1-AS1,0.0,0.0,1.0,1.0,0.0
AC108667.2,0.0,0.0,1.0,1.0,0.0
LINC02068,0.0,0.0,1.0,1.0,0.0
LINC01209,0.0,0.0,1.0,1.0,0.0
AC104640.1,0.0,0.0,1.0,1.0,0.0
NAALADL2-AS1,0.0,0.0,1.0,1.0,0.0
AC008180.2,0.0,0.0,1.0,1.0,0.0
NAALADL2-AS2,0.0,0.0,1.0,1.0,0.0
AL157769.1,0.0,0.0,1.0,1.0,0.0
LINC00283,0.0,0.0,1.0,1.0,0.0
CCDC168,0.0,0.0,1.0,1.0,0.0
METTL21C,0.0,0.0,1.0,1.0,0.0
RNF113B,0.0,0.0,1.0,1.0,0.0
AL356580.1,0.0,0.0,1.0,1.0,0.0
AC117465.1,0.0,0.0,1.0,1.0,0.0
AL355075.1,0.0,0.0,1.0,1.0,0.0
OR6S1,0.0,0.0,1.0,1.0,0.0
RNASE12,0.0,0.0,1.0,1.0,0.0
AL163195.2,0.0,0.0,1.0,1.0,0.0
RNASE11,0.0,0.0,1.0,1.0,0.0
RNASE9,0.0,0.0,1.0,1.0,0.0
RNASE10,0.0,0.0,1.0,1.0,0.0
OR4K14,0.0,0.0,1.0,1.0,0.0
OR4K15,0.0,0.0,1.0,1.0,0.0
AL355075.6,0.0,0.0,1.0,1.0,0.0
AL356019.1,0.0,0.0,1.0,1.0,0.0
OR11H4,0.0,0.0,1.0,1.0,0.0
AL355075.2,0.0,0.0,1.0,1.0,0.0
OR5AU1,0.0,0.0,1.0,1.0,0.0
AL670729.1,0.0,0.0,1.0,1.0,0.0
OR11G2,0.0,0.0,1.0,1.0,0.0
OR4N5,0.0,0.0,1.0,1.0,0.0
OR4K17,0.0,0.0,1.0,1.0,0.0
OR4L1,0.0,0.0,1.0,1.0,0.0
OR4K13,0.0,0.0,1.0,1.0,0.0
RNASE7,0.0,0.0,1.0,1.0,0.0
RNASE13,0.0,0.0,1.0,1.0,0.0
AC008739.1,0.0,0.0,1.0,1.0,0.0
AC092364.1,0.0,0.0,1.0,1.0,0.0
AC123912.2,0.0,0.0,1.0,1.0,0.0
AL160004.1,0.0,0.0,1.0,1.0,0.0
LINC01737,0.0,0.0,1.0,1.0,0.0
AL133516.1,0.0,0.0,1.0,1.0,0.0
AL136988.1,0.0,0.0,1.0,1.0,0.0
SPHAR,0.0,0.0,1.0,1.0,0.0
OR11H6,0.0,0.0,1.0,1.0,0.0
TRAV1-2,0.0,0.0,1.0,1.0,0.0
OR10G2,0.0,0.0,1.0,1.0,0.0
TRAV1-1,0.0,0.0,1.0,1.0,0.0
AL355922.1,0.0,0.0,1.0,1.0,0.0
AL355922.3,0.0,0.0,1.0,1.0,0.0
AL355922.4,0.0,0.0,1.0,1.0,0.0
RNASE3,0.0,0.0,1.0,1.0,0.0
AL133371.1,0.0,0.0,1.0,1.0,0.0
RNASE8,0.0,0.0,1.0,1.0,0.0
LINC02082,0.0,0.0,1.0,1.0,0.0
AC124893.1,0.0,0.0,1.0,1.0,0.0
AL133371.3,0.0,0.0,1.0,1.0,0.0
AL133371.2,0.0,0.0,1.0,1.0,0.0
EDDM3A,0.0,0.0,1.0,1.0,0.0
AC026353.1,0.0,0.0,1.0,1.0,0.0
AC079822.1,0.0,0.0,1.0,1.0,0.0
WDR49,0.0,0.0,1.0,1.0,0.0
SERPINI2,0.0,0.0,1.0,1.0,0.0
AC007849.1,0.0,0.0,1.0,1.0,0.0
AC074033.1,0.0,0.0,1.0,1.0,0.0
LINC01997,0.0,0.0,1.0,1.0,0.0
AC092954.2,0.0,0.0,1.0,1.0,0.0
AC092954.1,0.0,0.0,1.0,1.0,0.0
ZBBX,0.0,0.0,1.0,1.0,0.0
AC069439.2,0.0,0.0,1.0,1.0,0.0
LINC01326,0.0,0.0,1.0,1.0,0.0
LINC01322,0.0,0.0,1.0,1.0,0.0
SLITRK3,0.0,0.0,1.0,1.0,0.0
LINC02023,0.0,0.0,1.0,1.0,0.0
AC069243.1,0.0,0.0,1.0,1.0,0.0
AL163636.1,0.0,0.0,1.0,1.0,0.0
AL512310.9,0.0,0.0,1.0,1.0,0.0
AL355075.3,0.0,0.0,1.0,1.0,0.0
LINC01054,0.0,0.0,1.0,1.0,0.0
AL160396.1,0.0,0.0,1.0,1.0,0.0
CFAP97D2,0.0,0.0,1.0,1.0,0.0
RASA3-IT1,0.0,0.0,1.0,1.0,0.0
AL929601.3,0.0,0.0,1.0,1.0,0.0
LRRC31,0.0,0.0,1.0,1.0,0.0
LRRIQ4,0.0,0.0,1.0,1.0,0.0
AC026316.3,0.0,0.0,1.0,1.0,0.0
SLC7A14-AS1,0.0,0.0,1.0,1.0,0.0
AC073288.2,0.0,0.0,1.0,1.0,0.0
AC073288.1,0.0,0.0,1.0,1.0,0.0
AC078795.1,0.0,0.0,1.0,1.0,0.0
TMEM78,0.0,0.0,1.0,1.0,0.0
AC008040.1,0.0,0.0,1.0,1.0,0.0
SAMD7,0.0,0.0,1.0,1.0,0.0
AL442125.2,0.0,0.0,1.0,1.0,0.0
LINC00452,0.0,0.0,1.0,1.0,0.0
BX072579.2,0.0,0.0,1.0,1.0,0.0
LINC00454,0.0,0.0,1.0,1.0,0.0
BX072579.1,0.0,0.0,1.0,1.0,0.0
AC078795.3,0.0,0.0,1.0,1.0,0.0
ZNF98,0.0,0.0,1.0,1.0,0.0
ZNF729,0.0,0.0,1.0,1.0,0.0
AC073539.3,0.0,0.0,1.0,1.0,0.0
AC073539.1,0.0,0.0,1.0,1.0,0.0
ZNF676,0.0,0.0,1.0,1.0,0.0
HIST3H3,0.0,0.0,1.0,1.0,0.0
AL139288.1,0.0,0.0,1.0,1.0,0.0
SEC62-AS1,0.0,0.0,1.0,1.0,0.0
AL162595.2,0.0,0.0,1.0,1.0,0.0
LINC02814,0.0,0.0,1.0,1.0,0.0
LINC01682,0.0,0.0,1.0,1.0,0.0
AC092067.1,0.0,0.0,1.0,1.0,0.0
AC011477.9,0.0,0.0,1.0,1.0,0.0
AC011477.8,0.0,0.0,1.0,1.0,0.0
AL161668.2,0.0,0.0,1.0,1.0,0.0
AL161668.4,0.0,0.0,1.0,1.0,0.0
TPPP2,0.0,0.0,1.0,1.0,0.0
OR4M1,0.0,0.0,1.0,1.0,0.0
OR4Q3,0.0,0.0,1.0,1.0,0.0
OR4N2,0.0,0.0,1.0,1.0,0.0
OR11H2,0.0,0.0,1.0,1.0,0.0
AL512310.2,0.0,0.0,1.0,1.0,0.0
CR383656.10,0.0,0.0,1.0,1.0,0.0
F10-AS1,0.0,0.0,1.0,1.0,0.0
AL512310.10,0.0,0.0,1.0,1.0,0.0
AL512624.2,0.0,0.0,1.0,1.0,0.0
POTEG,0.0,0.0,1.0,1.0,0.0
AL589743.1,0.0,0.0,1.0,1.0,0.0
AL589743.4,0.0,0.0,1.0,1.0,0.0
OR4K1,0.0,0.0,1.0,1.0,0.0
OR4K5,0.0,0.0,1.0,1.0,0.0
OR4K2,0.0,0.0,1.0,1.0,0.0
POTEM,0.0,0.0,1.0,1.0,0.0
AL929601.2,0.0,0.0,1.0,1.0,0.0
AL929601.1,0.0,0.0,1.0,1.0,0.0
CR383656.12,0.0,0.0,1.0,1.0,0.0
LINC02297,0.0,0.0,1.0,1.0,0.0
OR11H12,0.0,0.0,1.0,1.0,0.0
AL137002.2,0.0,0.0,1.0,1.0,0.0
CUL4A,-0.00031422314,-0.01763347,0.9997492862181367,1.0,0.6909722222222222
AKAP7,-0.00031422314,0.0441273,0.9997492862181367,1.0,0.06597222222222222
MLF1,-0.0006284463,0.24813049,0.999498572461028,1.0,0.22916666666666666
ZNF333,-0.0006284463,0.12308259,0.999498572461028,1.0,0.11458333333333333
TBC1D12,-0.0006284463,0.22957584,0.999498572461028,1.0,0.2881944444444444
STRBP,-0.0006284463,0.03915914,0.999498572461028,1.0,0.5347222222222222
ZFP37,-0.0006284463,0.73495406,0.999498572461028,1.0,0.027777777777777776
CU638689.4,-0.0006284463,0.31465364,0.999498572461028,1.0,0.13194444444444445
REXO5,-0.0018853388,0.17079444,0.9984957181752281,1.0,0.10416666666666667
ZC4H2,-0.0018853388,0.67749226,0.9984957181752281,1.0,0.027777777777777776
PRX,-0.0018853388,0.33119243,0.9984957181752281,1.0,0.05555555555555555
BCL2L10,-0.0018853388,0.2869617,0.9984957181752281,1.0,0.041666666666666664
ABHD17B,-0.0018853388,0.108542055,0.9984957181752281,1.0,0.2152777777777778
SSPO,-0.0018853388,0.39590776,0.9984957181752281,1.0,0.059027777777777776
GNAI3,-0.0018853388,0.0066025825,0.9984957181752281,1.0,0.5590277777777778
SURF6,-0.0025137851,0.05080797,0.9979942918244715,1.0,0.4340277777777778
GPER1,-0.0025137851,0.5622376,0.9979942918244715,1.0,0.013888888888888888
C1QL1,-0.0025137851,0.06941529,0.9979942918244715,1.0,0.1597222222222222
AL021154.1,-0.0025137851,0.4149231,0.9979942918244715,1.0,0.027777777777777776
GACAT2,-0.0025137851,0.40963075,0.9979942918244715,1.0,0.013888888888888888
FUT9,-0.0025137851,0.67518353,0.9979942918244715,1.0,0.013888888888888888
ZNF660,-0.0025137851,0.78832984,0.9979942918244715,1.0,0.013888888888888888
AL132765.2,-0.0025137851,0.8725952,0.9979942918244715,1.0,0.013888888888888888
PPM1N,-0.0025137851,0.7176434,0.9979942918244715,1.0,0.013888888888888888
AL031963.1,-0.0025137851,0.98201644,0.9979942918244715,1.0,0.013888888888888888
NMNAT2,-0.0025137851,0.61603165,0.9979942918244715,1.0,0.013888888888888888
AC005837.1,-0.0025137851,0.8108788,0.9979942918244715,1.0,0.013888888888888888
GATD3A,-0.0025137851,0.35155484,0.9979942918244715,1.0,0.027777777777777776
RIT1,-0.0028280083,0.13388053,0.9977435789337694,1.0,0.3680555555555556
ARHGEF33,-0.0031422314,0.48069853,0.9974928662658571,1.0,0.013888888888888888
AP002449.1,-0.0031422314,0.7940408,0.9974928662658571,1.0,0.013888888888888888
TTC25,-0.0031422314,0.20360693,0.9974928662658571,1.0,0.013888888888888888
LINC02321,-0.0031422314,0.51880264,0.9974928662658571,1.0,0.013888888888888888
GORAB-AS1,-0.0031422314,0.20221603,0.9974928662658571,1.0,0.013888888888888888
AC007448.4,-0.0031422314,0.47430167,0.9974928662658571,1.0,0.013888888888888888
ASIC1,-0.0031422314,0.116436474,0.9974928662658571,1.0,0.2569444444444444
PLB1,-0.0031422314,0.5779133,0.9974928662658571,1.0,0.013888888888888888
RUNDC3B,-0.0031422314,0.3986674,0.9974928662658571,1.0,0.013888888888888888
AC107214.2,-0.0031422314,0.80550677,0.9974928662658571,1.0,0.013888888888888888
SLC6A13,-0.0031422314,0.61988235,0.9974928662658571,1.0,0.013888888888888888
PLPP4,-0.0031422314,0.4940272,0.9974928662658571,1.0,0.027777777777777776
HOXB8,-0.0037706776,0.48812303,0.9969914416974185,1.0,0.013888888888888888
NKX6-1,-0.0037706776,0.19424972,0.9969914416974185,1.0,0.013888888888888888
AC025857.2,-0.0037706776,0.50516194,0.9969914416974185,1.0,0.013888888888888888
ZFP2,-0.0037706776,0.42404792,0.9969914416974185,1.0,0.027777777777777776
DDO,-0.0037706776,0.18087186,0.9969914416974185,1.0,0.013888888888888888
AC019129.2,-0.0037706776,0.54022497,0.9969914416974185,1.0,0.013888888888888888
PLEKHH2,-0.0037706776,0.35576612,0.9969914416974185,1.0,0.027777777777777776
AC132938.1,-0.0037706776,0.25015268,0.9969914416974185,1.0,0.013888888888888888
ELOVL6,-0.0037706776,0.10196974,0.9969914416974185,1.0,0.2361111111111111
TMEM260,-0.0037706776,0.25803268,0.9969914416974185,1.0,0.24305555555555555
AC025165.5,-0.0037706776,0.3647909,0.9969914416974185,1.0,0.013888888888888888
PAX8-AS1,-0.0037706776,0.36222288,0.9969914416974185,1.0,0.027777777777777776
STAG2,-0.004084901,0.04635011,0.9967407298464003,1.0,0.5902777777777778
AC068620.2,-0.004399124,0.41948098,0.9964900183171883,1.0,0.027777777777777776
ZNF778,-0.004399124,0.23032984,0.9964900183171883,1.0,0.16666666666666666
ZNF280C,-0.004399124,0.22213088,0.9964900183171883,1.0,0.05555555555555555
GRIP2,-0.004399124,0.29804537,0.9964900183171883,1.0,0.013888888888888888
MGAT4B,-0.004399124,-0.022141838,0.9964900183171883,1.0,0.7847222222222222
CSDC2,-0.004399124,0.5158022,0.9964900183171883,1.0,0.013888888888888888
AL121672.3,-0.004399124,0.40623334,0.9964900183171883,1.0,0.013888888888888888
AC100847.1,-0.004399124,0.51278317,0.9964900183171883,1.0,0.013888888888888888
AL356740.1,-0.004399124,0.23466279,0.9964900183171883,1.0,0.013888888888888888
AC010999.2,-0.004399124,0.3950252,0.9964900183171883,1.0,0.013888888888888888
AC073140.1,-0.004399124,0.4155129,0.9964900183171883,1.0,0.013888888888888888
AC104785.1,-0.004399124,0.4880928,0.9964900183171883,1.0,0.013888888888888888
TMEM266,-0.004399124,0.14601092,0.9964900183171883,1.0,0.013888888888888888
AC103706.1,-0.004399124,0.13178033,0.9964900183171883,1.0,0.06944444444444445
PTPRE,-0.004713347,0.17929195,0.9962393071345361,1.0,0.17708333333333334
ATRNL1,-0.0050275703,0.21805404,0.9959885963231977,1.0,0.013888888888888888
Z93241.1,-0.0050275703,0.1451272,0.9959885963231977,1.0,0.013888888888888888
AC009570.1,-0.0050275703,0.21879473,0.9959885963231977,1.0,0.013888888888888888
AC089998.1,-0.0050275703,0.16474435,0.9959885963231977,1.0,0.013888888888888888
AC096667.1,-0.0050275703,0.011537659,0.9959885963231977,1.0,0.013888888888888888
CCDC138,-0.0050275703,0.14065166,0.9959885963231977,1.0,0.013888888888888888
BCL7A,-0.0050275703,0.12872176,0.9959885963231977,1.0,0.18055555555555555
ELOA-AS1,-0.0050275703,0.12567031,0.9959885963231977,1.0,0.05555555555555555
RNF213-AS1,-0.0050275703,0.08545882,0.9959885963231977,1.0,0.013888888888888888
CHRNA5,-0.0050275703,0.14108068,0.9959885963231977,1.0,0.041666666666666664
AC091180.3,-0.0050275703,0.26350942,0.9959885963231977,1.0,0.013888888888888888
ARHGAP29-AS1,-0.0050275703,0.26231474,0.9959885963231977,1.0,0.013888888888888888
AC009686.2,-0.0050275703,0.23849338,0.9959885963231977,1.0,0.013888888888888888
KIF5A,-0.0050275703,0.15718654,0.9959885963231977,1.0,0.013888888888888888
SFXN5,-0.0053417934,0.038245898,0.9957378859079266,1.0,0.3784722222222222
KLHL42,-0.0053417934,0.08998505,0.9957378859079266,1.0,0.4548611111111111
SMOC1,-0.0056560165,0.031841803,0.9954871759134762,1.0,0.013888888888888888
RCOR2,-0.0056560165,0.2641381,0.9954871759134762,1.0,0.013888888888888888
ADAM32,-0.0056560165,0.26621103,0.9954871759134762,1.0,0.027777777777777776
AC006538.1,-0.0056560165,0.20419657,0.9954871759134762,1.0,0.013888888888888888
ETV4,-0.0056560165,-0.0590854,0.9954871759134762,1.0,0.013888888888888888
AC015987.1,-0.0056560165,0.13462684,0.9954871759134762,1.0,0.013888888888888888
AC246785.3,-0.0056560165,0.15239312,0.9954871759134762,1.0,0.013888888888888888
PXDNL,-0.0056560165,0.08484981,0.9954871759134762,1.0,0.013888888888888888
PNPLA8,-0.0056560165,0.3694487,0.9954871759134762,1.0,0.1527777777777778
SMURF1,-0.0056560165,0.18254012,0.9954871759134762,1.0,0.1840277777777778
C1orf61,-0.0056560165,0.40236643,0.9954871759134762,1.0,0.027777777777777776
MS4A18,-0.0056560165,0.062092148,0.9954871759134762,1.0,0.013888888888888888
DLX3,-0.0056560165,0.29086676,0.9954871759134762,1.0,0.05555555555555555
AC134312.5,-0.0056560165,-0.04527671,0.9954871759134762,1.0,0.013888888888888888
DCHS1,-0.0059702396,-0.011756291,0.9952364663646002,1.0,0.19791666666666666
DAZAP1,-0.0059702396,0.016233211,0.9952364663646002,1.0,0.7326388888888888
SEC16A,-0.0059702396,0.021237709,0.9952364663646002,1.0,0.8541666666666666
KIF5C,-0.0062844628,0.29944724,0.9949857572860517,1.0,0.08680555555555555
KLF6,-0.0062844628,-0.04799931,0.9949857572860517,1.0,0.7847222222222222
MAFA,-0.0062844628,0.18728435,0.9949857572860517,1.0,0.013888888888888888
AC134682.1,-0.0062844628,0.30050164,0.9949857572860517,1.0,0.027777777777777776
AL357079.1,-0.0062844628,0.15081576,0.9949857572860517,1.0,0.013888888888888888
AC090948.1,-0.0062844628,0.25830802,0.9949857572860517,1.0,0.013888888888888888
RHEX,-0.0062844628,0.12598467,0.9949857572860517,1.0,0.013888888888888888
AL606760.1,-0.0062844628,0.19162637,0.9949857572860517,1.0,0.013888888888888888
AC009237.15,-0.0062844628,0.015632505,0.9949857572860517,1.0,0.013888888888888888
ZFP57,-0.0062844628,0.16342945,0.9949857572860517,1.0,0.013888888888888888
PELP1,-0.006912909,0.017978627,0.9944843406389493,1.0,0.7638888888888888
PHYHIP,-0.006912909,-0.15762569,0.9944843406389493,1.0,0.013888888888888888
EBF3,-0.006912909,0.19498865,0.9944843406389493,1.0,0.027777777777777776
AC072061.1,-0.006912909,0.2171698,0.9944843406389493,1.0,0.027777777777777776
RSPH9,-0.006912909,-0.25598064,0.9944843406389493,1.0,0.013888888888888888
AC068620.1,-0.006912909,-0.0915209,0.9944843406389493,1.0,0.013888888888888888
